iso_code,continent,location,date,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,median_age,gdp_per_capita,population
CHE,Europe,Switzerland,2021-12-24,985.24,3.17,68.12,,43.1,57410.17,8740471
CHE,Europe,Switzerland,2021-12-25,985.24,3.17,68.12,,43.1,57410.17,8740471
CHE,Europe,Switzerland,2021-12-26,1055.16,2.47,68.12,,43.1,57410.17,8740471
CHE,Europe,Switzerland,2021-12-27,1055.16,2.47,68.16,,43.1,57410.17,8740471
CHE,Europe,Switzerland,2021-12-28,1055.16,2.47,68.19,,43.1,57410.17,8740471
CHE,Europe,Switzerland,2021-12-29,1055.16,2.47,68.23,,43.1,57410.17,8740471
CHE,Europe,Switzerland,2021-12-30,1055.16,2.47,68.26,,43.1,57410.17,8740471
CHE,Europe,Switzerland,2021-12-31,1055.16,2.47,68.26,,43.1,57410.17,8740471
SYR,Asia,Syria,2020-12-01,3.57,0.24,,,21.7,,22125242
SYR,Asia,Syria,2020-12-02,3.57,0.24,,,21.7,,22125242
SYR,Asia,Syria,2020-12-03,3.57,0.24,,,21.7,,22125242
SYR,Asia,Syria,2020-12-04,3.57,0.24,,,21.7,,22125242
SYR,Asia,Syria,2020-12-05,3.57,0.24,,,21.7,,22125242
SYR,Asia,Syria,2020-12-06,3.85,0.21,,,21.7,,22125242
SYR,Asia,Syria,2020-12-07,3.85,0.21,,,21.7,,22125242
SYR,Asia,Syria,2020-12-08,3.85,0.21,,,21.7,,22125242
SYR,Asia,Syria,2020-12-09,3.85,0.21,,,21.7,,22125242
SYR,Asia,Syria,2020-12-10,3.85,0.21,,,21.7,,22125242
SYR,Asia,Syria,2020-12-11,3.85,0.21,,,21.7,,22125242
SYR,Asia,Syria,2020-12-12,3.85,0.21,,,21.7,,22125242
SYR,Asia,Syria,2020-12-13,4.58,0.41,,,21.7,,22125242
SYR,Asia,Syria,2020-12-14,4.58,0.41,,,21.7,,22125242
SYR,Asia,Syria,2020-12-15,4.58,0.41,,,21.7,,22125242
SYR,Asia,Syria,2020-12-16,4.58,0.41,,,21.7,,22125242
SYR,Asia,Syria,2020-12-17,4.58,0.41,,,21.7,,22125242
SYR,Asia,Syria,2020-12-18,4.58,0.41,,,21.7,,22125242
SYR,Asia,Syria,2020-12-19,4.58,0.41,,,21.7,,22125242
SYR,Asia,Syria,2020-12-20,6.42,0.6,,,21.7,,22125242
SYR,Asia,Syria,2020-12-21,6.42,0.6,,,21.7,,22125242
SYR,Asia,Syria,2020-12-22,6.42,0.6,,,21.7,,22125242
SYR,Asia,Syria,2020-12-23,6.42,0.6,,,21.7,,22125242
SYR,Asia,Syria,2020-12-24,6.42,0.6,,,21.7,,22125242
SYR,Asia,Syria,2020-12-25,6.42,0.6,,,21.7,,22125242
SYR,Asia,Syria,2020-12-26,6.42,0.6,,,21.7,,22125242
SYR,Asia,Syria,2020-12-27,5.61,0.43,,,21.7,,22125242
SYR,Asia,Syria,2020-12-28,5.61,0.43,,,21.7,,22125242
SYR,Asia,Syria,2020-12-29,5.61,0.43,,,21.7,,22125242
SYR,Asia,Syria,2020-12-30,5.61,0.43,,,21.7,,22125242
SYR,Asia,Syria,2020-12-31,5.61,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-01-01,5.61,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-01-02,5.61,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-01-03,4.35,0.34,,,21.7,,22125242
SYR,Asia,Syria,2021-01-04,4.35,0.34,,,21.7,,22125242
SYR,Asia,Syria,2021-01-05,4.35,0.34,,,21.7,,22125242
SYR,Asia,Syria,2021-01-06,4.35,0.34,,,21.7,,22125242
SYR,Asia,Syria,2021-01-07,4.35,0.34,,,21.7,,22125242
SYR,Asia,Syria,2021-01-08,4.35,0.34,,,21.7,,22125242
SYR,Asia,Syria,2021-01-09,4.35,0.34,,,21.7,,22125242
SYR,Asia,Syria,2021-01-10,4.18,0.29,,,21.7,,22125242
SYR,Asia,Syria,2021-01-11,4.18,0.29,,,21.7,,22125242
SYR,Asia,Syria,2021-01-12,4.18,0.29,,,21.7,,22125242
SYR,Asia,Syria,2021-01-13,4.18,0.29,,,21.7,,22125242
SYR,Asia,Syria,2021-01-14,4.18,0.29,,,21.7,,22125242
SYR,Asia,Syria,2021-01-15,4.18,0.29,,,21.7,,22125242
SYR,Asia,Syria,2021-01-16,4.18,0.29,,,21.7,,22125242
SYR,Asia,Syria,2021-01-17,4.25,0.36,,,21.7,,22125242
SYR,Asia,Syria,2021-01-18,4.25,0.36,,,21.7,,22125242
SYR,Asia,Syria,2021-01-19,4.25,0.36,,,21.7,,22125242
SYR,Asia,Syria,2021-01-20,4.25,0.36,,,21.7,,22125242
SYR,Asia,Syria,2021-01-21,4.25,0.36,,,21.7,,22125242
SYR,Asia,Syria,2021-01-22,4.25,0.36,,,21.7,,22125242
SYR,Asia,Syria,2021-01-23,4.25,0.36,,,21.7,,22125242
SYR,Asia,Syria,2021-01-24,3.91,0.35,,,21.7,,22125242
SYR,Asia,Syria,2021-01-25,3.91,0.35,,,21.7,,22125242
SYR,Asia,Syria,2021-01-26,3.91,0.35,,,21.7,,22125242
SYR,Asia,Syria,2021-01-27,3.91,0.35,,,21.7,,22125242
SYR,Asia,Syria,2021-01-28,3.91,0.35,,,21.7,,22125242
SYR,Asia,Syria,2021-01-29,3.91,0.35,,,21.7,,22125242
SYR,Asia,Syria,2021-01-30,3.91,0.35,,,21.7,,22125242
SYR,Asia,Syria,2021-01-31,2.8,0.24,,,21.7,,22125242
SYR,Asia,Syria,2021-02-01,2.8,0.24,,,21.7,,22125242
SYR,Asia,Syria,2021-02-02,2.8,0.24,,,21.7,,22125242
SYR,Asia,Syria,2021-02-03,2.8,0.24,,,21.7,,22125242
SYR,Asia,Syria,2021-02-04,2.8,0.24,,,21.7,,22125242
SYR,Asia,Syria,2021-02-05,2.8,0.24,,,21.7,,22125242
SYR,Asia,Syria,2021-02-06,2.8,0.24,,,21.7,,22125242
SYR,Asia,Syria,2021-02-07,2.61,0.2,,,21.7,,22125242
SYR,Asia,Syria,2021-02-08,2.61,0.2,,,21.7,,22125242
SYR,Asia,Syria,2021-02-09,2.61,0.2,,,21.7,,22125242
SYR,Asia,Syria,2021-02-10,2.61,0.2,,,21.7,,22125242
SYR,Asia,Syria,2021-02-11,2.61,0.2,,,21.7,,22125242
SYR,Asia,Syria,2021-02-12,2.61,0.2,,,21.7,,22125242
SYR,Asia,Syria,2021-02-13,2.61,0.2,,,21.7,,22125242
SYR,Asia,Syria,2021-02-14,2.62,0.18,,,21.7,,22125242
SYR,Asia,Syria,2021-02-15,2.62,0.18,,,21.7,,22125242
SYR,Asia,Syria,2021-02-16,2.62,0.18,,,21.7,,22125242
SYR,Asia,Syria,2021-02-17,2.62,0.18,,,21.7,,22125242
SYR,Asia,Syria,2021-02-18,2.62,0.18,,,21.7,,22125242
SYR,Asia,Syria,2021-02-19,2.62,0.18,,,21.7,,22125242
SYR,Asia,Syria,2021-02-20,2.62,0.18,,,21.7,,22125242
SYR,Asia,Syria,2021-02-21,2.05,0.13,,,21.7,,22125242
SYR,Asia,Syria,2021-02-22,2.05,0.13,,,21.7,,22125242
SYR,Asia,Syria,2021-02-23,2.05,0.13,,,21.7,,22125242
SYR,Asia,Syria,2021-02-24,2.05,0.13,,,21.7,,22125242
SYR,Asia,Syria,2021-02-25,2.05,0.13,,,21.7,,22125242
SYR,Asia,Syria,2021-02-26,2.05,0.13,,,21.7,,22125242
SYR,Asia,Syria,2021-02-27,2.05,0.13,,,21.7,,22125242
SYR,Asia,Syria,2021-02-28,2.48,0.17,,,21.7,,22125242
SYR,Asia,Syria,2021-03-01,2.48,0.17,0.0,,21.7,,22125242
SYR,Asia,Syria,2021-03-02,2.48,0.17,,,21.7,,22125242
SYR,Asia,Syria,2021-03-03,2.48,0.17,,,21.7,,22125242
SYR,Asia,Syria,2021-03-04,2.48,0.17,,,21.7,,22125242
SYR,Asia,Syria,2021-03-05,2.48,0.17,,,21.7,,22125242
SYR,Asia,Syria,2021-03-06,2.48,0.17,,,21.7,,22125242
SYR,Asia,Syria,2021-03-07,2.49,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-03-08,2.49,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-03-09,2.49,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-03-10,2.49,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-03-11,2.49,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-03-12,2.49,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-03-13,2.49,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-03-14,3.03,0.23,,,21.7,,22125242
SYR,Asia,Syria,2021-03-15,3.03,0.23,,,21.7,,22125242
SYR,Asia,Syria,2021-03-16,3.03,0.23,,,21.7,,22125242
SYR,Asia,Syria,2021-03-17,3.03,0.23,,,21.7,,22125242
SYR,Asia,Syria,2021-03-18,3.03,0.23,,,21.7,,22125242
SYR,Asia,Syria,2021-03-19,3.03,0.23,,,21.7,,22125242
SYR,Asia,Syria,2021-03-20,3.03,0.23,,,21.7,,22125242
SYR,Asia,Syria,2021-03-21,5.34,0.38,,,21.7,,22125242
SYR,Asia,Syria,2021-03-22,5.34,0.38,,,21.7,,22125242
SYR,Asia,Syria,2021-03-23,5.34,0.38,,,21.7,,22125242
SYR,Asia,Syria,2021-03-24,5.34,0.38,,,21.7,,22125242
SYR,Asia,Syria,2021-03-25,5.34,0.38,,,21.7,,22125242
SYR,Asia,Syria,2021-03-26,5.34,0.38,,,21.7,,22125242
SYR,Asia,Syria,2021-03-27,5.34,0.38,,,21.7,,22125242
SYR,Asia,Syria,2021-03-28,7.1,0.47,,,21.7,,22125242
SYR,Asia,Syria,2021-03-29,7.1,0.47,,,21.7,,22125242
SYR,Asia,Syria,2021-03-30,7.1,0.47,,,21.7,,22125242
SYR,Asia,Syria,2021-03-31,7.1,0.47,,,21.7,,22125242
SYR,Asia,Syria,2021-04-01,7.1,0.47,,,21.7,,22125242
SYR,Asia,Syria,2021-04-02,7.1,0.47,,,21.7,,22125242
SYR,Asia,Syria,2021-04-03,7.1,0.47,,,21.7,,22125242
SYR,Asia,Syria,2021-04-04,5.9,0.46,,,21.7,,22125242
SYR,Asia,Syria,2021-04-05,5.9,0.46,,,21.7,,22125242
SYR,Asia,Syria,2021-04-06,5.9,0.46,,,21.7,,22125242
SYR,Asia,Syria,2021-04-07,5.9,0.46,,,21.7,,22125242
SYR,Asia,Syria,2021-04-08,5.9,0.46,0.01,,21.7,,22125242
SYR,Asia,Syria,2021-04-09,5.9,0.46,,,21.7,,22125242
SYR,Asia,Syria,2021-04-10,5.9,0.46,,,21.7,,22125242
SYR,Asia,Syria,2021-04-11,5.3,0.44,,,21.7,,22125242
SYR,Asia,Syria,2021-04-12,5.3,0.44,,,21.7,,22125242
SYR,Asia,Syria,2021-04-13,5.3,0.44,,,21.7,,22125242
SYR,Asia,Syria,2021-04-14,5.3,0.44,,,21.7,,22125242
SYR,Asia,Syria,2021-04-15,5.3,0.44,,,21.7,,22125242
SYR,Asia,Syria,2021-04-16,5.3,0.44,,,21.7,,22125242
SYR,Asia,Syria,2021-04-17,5.3,0.44,,,21.7,,22125242
SYR,Asia,Syria,2021-04-18,5.64,0.44,,,21.7,,22125242
SYR,Asia,Syria,2021-04-19,5.64,0.44,,,21.7,,22125242
SYR,Asia,Syria,2021-04-20,5.64,0.44,,,21.7,,22125242
SYR,Asia,Syria,2021-04-21,5.64,0.44,,,21.7,,22125242
SYR,Asia,Syria,2021-04-22,5.64,0.44,,,21.7,,22125242
SYR,Asia,Syria,2021-04-23,5.64,0.44,,,21.7,,22125242
SYR,Asia,Syria,2021-04-24,5.64,0.44,,,21.7,,22125242
SYR,Asia,Syria,2021-04-25,6.33,0.57,,,21.7,,22125242
SYR,Asia,Syria,2021-04-26,6.33,0.57,,,21.7,,22125242
SYR,Asia,Syria,2021-04-27,6.33,0.57,,,21.7,,22125242
SYR,Asia,Syria,2021-04-28,6.33,0.57,,,21.7,,22125242
SYR,Asia,Syria,2021-04-29,6.33,0.57,,,21.7,,22125242
SYR,Asia,Syria,2021-04-30,6.33,0.57,,,21.7,,22125242
SYR,Asia,Syria,2021-05-01,6.33,0.57,,,21.7,,22125242
SYR,Asia,Syria,2021-05-02,5.21,0.46,,,21.7,,22125242
SYR,Asia,Syria,2021-05-03,5.21,0.46,,,21.7,,22125242
SYR,Asia,Syria,2021-05-04,5.21,0.46,,,21.7,,22125242
SYR,Asia,Syria,2021-05-05,5.21,0.46,,,21.7,,22125242
SYR,Asia,Syria,2021-05-06,5.21,0.46,,,21.7,,22125242
SYR,Asia,Syria,2021-05-07,5.21,0.46,,,21.7,,22125242
SYR,Asia,Syria,2021-05-08,5.21,0.46,,,21.7,,22125242
SYR,Asia,Syria,2021-05-09,3.19,0.32,,,21.7,,22125242
SYR,Asia,Syria,2021-05-10,3.19,0.32,,,21.7,,22125242
SYR,Asia,Syria,2021-05-11,3.19,0.32,,,21.7,,22125242
SYR,Asia,Syria,2021-05-12,3.19,0.32,,,21.7,,22125242
SYR,Asia,Syria,2021-05-13,3.19,0.32,,,21.7,,22125242
SYR,Asia,Syria,2021-05-14,3.19,0.32,,,21.7,,22125242
SYR,Asia,Syria,2021-05-15,3.19,0.32,,,21.7,,22125242
SYR,Asia,Syria,2021-05-16,2.38,0.29,,,21.7,,22125242
SYR,Asia,Syria,2021-05-17,2.38,0.29,,,21.7,,22125242
SYR,Asia,Syria,2021-05-18,2.38,0.29,,,21.7,,22125242
SYR,Asia,Syria,2021-05-19,2.38,0.29,,,21.7,,22125242
SYR,Asia,Syria,2021-05-20,2.38,0.29,,,21.7,,22125242
SYR,Asia,Syria,2021-05-21,2.38,0.29,,,21.7,,22125242
SYR,Asia,Syria,2021-05-22,2.38,0.29,,,21.7,,22125242
SYR,Asia,Syria,2021-05-23,2.28,0.23,,,21.7,,22125242
SYR,Asia,Syria,2021-05-24,2.28,0.23,,,21.7,,22125242
SYR,Asia,Syria,2021-05-25,2.28,0.23,,,21.7,,22125242
SYR,Asia,Syria,2021-05-26,2.28,0.23,,,21.7,,22125242
SYR,Asia,Syria,2021-05-27,2.28,0.23,0.11,,21.7,,22125242
SYR,Asia,Syria,2021-05-28,2.28,0.23,,,21.7,,22125242
SYR,Asia,Syria,2021-05-29,2.28,0.23,,,21.7,,22125242
SYR,Asia,Syria,2021-05-30,2.47,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-05-31,2.47,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-06-01,2.47,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-06-02,2.47,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-06-03,2.47,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-06-04,2.47,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-06-05,2.47,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-06-06,1.27,0.17,0.32,,21.7,,22125242
SYR,Asia,Syria,2021-06-07,1.27,0.17,,,21.7,,22125242
SYR,Asia,Syria,2021-06-08,1.27,0.17,,,21.7,,22125242
SYR,Asia,Syria,2021-06-09,1.27,0.17,,,21.7,,22125242
SYR,Asia,Syria,2021-06-10,1.27,0.17,,,21.7,,22125242
SYR,Asia,Syria,2021-06-11,1.27,0.17,,,21.7,,22125242
SYR,Asia,Syria,2021-06-12,1.27,0.17,,,21.7,,22125242
SYR,Asia,Syria,2021-06-13,0.95,0.11,,,21.7,,22125242
SYR,Asia,Syria,2021-06-14,0.95,0.11,,,21.7,,22125242
SYR,Asia,Syria,2021-06-15,0.95,0.11,,,21.7,,22125242
SYR,Asia,Syria,2021-06-16,0.95,0.11,,,21.7,,22125242
SYR,Asia,Syria,2021-06-17,0.95,0.11,,,21.7,,22125242
SYR,Asia,Syria,2021-06-18,0.95,0.11,,,21.7,,22125242
SYR,Asia,Syria,2021-06-19,0.95,0.11,,,21.7,,22125242
SYR,Asia,Syria,2021-06-20,1.82,0.21,,,21.7,,22125242
SYR,Asia,Syria,2021-06-21,1.82,0.21,0.46,0.03,21.7,,22125242
SYR,Asia,Syria,2021-06-22,1.82,0.21,,,21.7,,22125242
SYR,Asia,Syria,2021-06-23,1.82,0.21,,,21.7,,22125242
SYR,Asia,Syria,2021-06-24,1.82,0.21,,,21.7,,22125242
SYR,Asia,Syria,2021-06-25,1.82,0.21,,,21.7,,22125242
SYR,Asia,Syria,2021-06-26,1.82,0.21,,,21.7,,22125242
SYR,Asia,Syria,2021-06-27,1.84,0.15,,,21.7,,22125242
SYR,Asia,Syria,2021-06-28,1.84,0.15,,,21.7,,22125242
SYR,Asia,Syria,2021-06-29,1.84,0.15,,,21.7,,22125242
SYR,Asia,Syria,2021-06-30,1.84,0.15,,,21.7,,22125242
SYR,Asia,Syria,2021-07-01,1.84,0.15,,,21.7,,22125242
SYR,Asia,Syria,2021-07-02,1.84,0.15,,,21.7,,22125242
SYR,Asia,Syria,2021-07-03,1.84,0.15,,,21.7,,22125242
SYR,Asia,Syria,2021-07-04,1.62,0.13,,,21.7,,22125242
SYR,Asia,Syria,2021-07-05,1.62,0.13,,,21.7,,22125242
SYR,Asia,Syria,2021-07-06,1.62,0.13,,,21.7,,22125242
SYR,Asia,Syria,2021-07-07,1.62,0.13,,,21.7,,22125242
SYR,Asia,Syria,2021-07-08,1.62,0.13,,,21.7,,22125242
SYR,Asia,Syria,2021-07-09,1.62,0.13,0.55,0.04,21.7,,22125242
SYR,Asia,Syria,2021-07-10,1.62,0.13,,,21.7,,22125242
SYR,Asia,Syria,2021-07-11,1.0,0.08,,,21.7,,22125242
SYR,Asia,Syria,2021-07-12,1.0,0.08,,,21.7,,22125242
SYR,Asia,Syria,2021-07-13,1.0,0.08,,,21.7,,22125242
SYR,Asia,Syria,2021-07-14,1.0,0.08,,,21.7,,22125242
SYR,Asia,Syria,2021-07-15,1.0,0.08,,,21.7,,22125242
SYR,Asia,Syria,2021-07-16,1.0,0.08,,,21.7,,22125242
SYR,Asia,Syria,2021-07-17,1.0,0.08,,,21.7,,22125242
SYR,Asia,Syria,2021-07-18,0.32,0.04,,,21.7,,22125242
SYR,Asia,Syria,2021-07-19,0.32,0.04,,,21.7,,22125242
SYR,Asia,Syria,2021-07-20,0.32,0.04,,,21.7,,22125242
SYR,Asia,Syria,2021-07-21,0.32,0.04,,,21.7,,22125242
SYR,Asia,Syria,2021-07-22,0.32,0.04,,,21.7,,22125242
SYR,Asia,Syria,2021-07-23,0.32,0.04,,,21.7,,22125242
SYR,Asia,Syria,2021-07-24,0.32,0.04,,,21.7,,22125242
SYR,Asia,Syria,2021-07-25,0.24,0.01,,,21.7,,22125242
SYR,Asia,Syria,2021-07-26,0.24,0.01,,,21.7,,22125242
SYR,Asia,Syria,2021-07-27,0.24,0.01,,,21.7,,22125242
SYR,Asia,Syria,2021-07-28,0.24,0.01,,,21.7,,22125242
SYR,Asia,Syria,2021-07-29,0.24,0.01,,,21.7,,22125242
SYR,Asia,Syria,2021-07-30,0.24,0.01,,,21.7,,22125242
SYR,Asia,Syria,2021-07-31,0.24,0.01,,,21.7,,22125242
SYR,Asia,Syria,2021-08-01,0.62,0.06,,,21.7,,22125242
SYR,Asia,Syria,2021-08-02,0.62,0.06,,,21.7,,22125242
SYR,Asia,Syria,2021-08-03,0.62,0.06,,,21.7,,22125242
SYR,Asia,Syria,2021-08-04,0.62,0.06,,,21.7,,22125242
SYR,Asia,Syria,2021-08-05,0.62,0.06,,,21.7,,22125242
SYR,Asia,Syria,2021-08-06,0.62,0.06,,,21.7,,22125242
SYR,Asia,Syria,2021-08-07,0.62,0.06,,,21.7,,22125242
SYR,Asia,Syria,2021-08-08,0.75,0.03,,,21.7,,22125242
SYR,Asia,Syria,2021-08-09,0.75,0.03,,,21.7,,22125242
SYR,Asia,Syria,2021-08-10,0.75,0.03,,,21.7,,22125242
SYR,Asia,Syria,2021-08-11,0.75,0.03,,,21.7,,22125242
SYR,Asia,Syria,2021-08-12,0.75,0.03,,,21.7,,22125242
SYR,Asia,Syria,2021-08-13,0.75,0.03,,,21.7,,22125242
SYR,Asia,Syria,2021-08-14,0.75,0.03,,,21.7,,22125242
SYR,Asia,Syria,2021-08-15,1.34,0.1,,,21.7,,22125242
SYR,Asia,Syria,2021-08-16,1.34,0.1,,,21.7,,22125242
SYR,Asia,Syria,2021-08-17,1.34,0.1,,,21.7,,22125242
SYR,Asia,Syria,2021-08-18,1.34,0.1,,,21.7,,22125242
SYR,Asia,Syria,2021-08-19,1.34,0.1,,,21.7,,22125242
SYR,Asia,Syria,2021-08-20,1.34,0.1,,,21.7,,22125242
SYR,Asia,Syria,2021-08-21,1.34,0.1,,,21.7,,22125242
SYR,Asia,Syria,2021-08-22,3.22,0.18,,,21.7,,22125242
SYR,Asia,Syria,2021-08-23,3.22,0.18,,,21.7,,22125242
SYR,Asia,Syria,2021-08-24,3.22,0.18,,,21.7,,22125242
SYR,Asia,Syria,2021-08-25,3.22,0.18,,,21.7,,22125242
SYR,Asia,Syria,2021-08-26,3.22,0.18,,,21.7,,22125242
SYR,Asia,Syria,2021-08-27,3.22,0.18,,,21.7,,22125242
SYR,Asia,Syria,2021-08-28,3.22,0.18,,,21.7,,22125242
SYR,Asia,Syria,2021-08-29,4.71,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-08-30,4.71,0.22,0.91,0.91,21.7,,22125242
SYR,Asia,Syria,2021-08-31,4.71,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-09-01,4.71,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-09-02,4.71,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-09-03,4.71,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-09-04,4.71,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-09-05,5.62,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-09-06,5.62,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-09-07,5.62,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-09-08,5.62,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-09-09,5.62,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-09-10,5.62,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-09-11,5.62,0.22,,,21.7,,22125242
SYR,Asia,Syria,2021-09-12,5.95,0.24,,,21.7,,22125242
SYR,Asia,Syria,2021-09-13,5.95,0.24,1.29,1.12,21.7,,22125242
SYR,Asia,Syria,2021-09-14,5.95,0.24,,,21.7,,22125242
SYR,Asia,Syria,2021-09-15,5.95,0.24,,,21.7,,22125242
SYR,Asia,Syria,2021-09-16,5.95,0.24,,,21.7,,22125242
SYR,Asia,Syria,2021-09-17,5.95,0.24,,,21.7,,22125242
SYR,Asia,Syria,2021-09-18,5.95,0.24,,,21.7,,22125242
SYR,Asia,Syria,2021-09-19,7.38,0.31,,,21.7,,22125242
SYR,Asia,Syria,2021-09-20,7.38,0.31,,,21.7,,22125242
SYR,Asia,Syria,2021-09-21,7.38,0.31,,,21.7,,22125242
SYR,Asia,Syria,2021-09-22,7.38,0.31,,,21.7,,22125242
SYR,Asia,Syria,2021-09-23,7.38,0.31,,,21.7,,22125242
SYR,Asia,Syria,2021-09-24,7.38,0.31,,,21.7,,22125242
SYR,Asia,Syria,2021-09-25,7.38,0.31,,,21.7,,22125242
SYR,Asia,Syria,2021-09-26,13.11,0.5,,,21.7,,22125242
SYR,Asia,Syria,2021-09-27,13.11,0.5,,,21.7,,22125242
SYR,Asia,Syria,2021-09-28,13.11,0.5,,,21.7,,22125242
SYR,Asia,Syria,2021-09-29,13.11,0.5,2.77,1.45,21.7,,22125242
SYR,Asia,Syria,2021-09-30,13.11,0.5,,,21.7,,22125242
SYR,Asia,Syria,2021-10-01,13.11,0.5,,,21.7,,22125242
SYR,Asia,Syria,2021-10-02,13.11,0.5,,,21.7,,22125242
SYR,Asia,Syria,2021-10-03,13.46,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-10-04,13.46,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-10-05,13.46,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-10-06,13.46,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-10-07,13.46,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-10-08,13.46,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-10-09,13.46,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-10-10,12.83,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-10-11,12.83,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-10-12,12.83,0.43,3.23,1.84,21.7,,22125242
SYR,Asia,Syria,2021-10-13,12.83,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-10-14,12.83,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-10-15,12.83,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-10-16,12.83,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-10-17,12.67,0.38,,,21.7,,22125242
SYR,Asia,Syria,2021-10-18,12.67,0.38,,,21.7,,22125242
SYR,Asia,Syria,2021-10-19,12.67,0.38,,,21.7,,22125242
SYR,Asia,Syria,2021-10-20,12.67,0.38,,,21.7,,22125242
SYR,Asia,Syria,2021-10-21,12.67,0.38,,,21.7,,22125242
SYR,Asia,Syria,2021-10-22,12.67,0.38,,,21.7,,22125242
SYR,Asia,Syria,2021-10-23,12.67,0.38,,,21.7,,22125242
SYR,Asia,Syria,2021-10-24,16.01,0.64,,,21.7,,22125242
SYR,Asia,Syria,2021-10-25,16.01,0.64,3.26,1.87,21.7,,22125242
SYR,Asia,Syria,2021-10-26,16.01,0.64,,,21.7,,22125242
SYR,Asia,Syria,2021-10-27,16.01,0.64,,,21.7,,22125242
SYR,Asia,Syria,2021-10-28,16.01,0.64,,,21.7,,22125242
SYR,Asia,Syria,2021-10-29,16.01,0.64,,,21.7,,22125242
SYR,Asia,Syria,2021-10-30,16.01,0.64,,,21.7,,22125242
SYR,Asia,Syria,2021-10-31,12.24,0.43,3.65,2.28,21.7,,22125242
SYR,Asia,Syria,2021-11-01,12.24,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-11-02,12.24,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-11-03,12.24,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-11-04,12.24,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-11-05,12.24,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-11-06,12.24,0.43,,,21.7,,22125242
SYR,Asia,Syria,2021-11-07,11.15,0.34,,,21.7,,22125242
SYR,Asia,Syria,2021-11-08,11.15,0.34,,,21.7,,22125242
SYR,Asia,Syria,2021-11-09,11.15,0.34,,,21.7,,22125242
SYR,Asia,Syria,2021-11-10,11.15,0.34,,,21.7,,22125242
SYR,Asia,Syria,2021-11-11,11.15,0.34,,,21.7,,22125242
SYR,Asia,Syria,2021-11-12,11.15,0.34,,,21.7,,22125242
SYR,Asia,Syria,2021-11-13,11.15,0.34,,,21.7,,22125242
SYR,Asia,Syria,2021-11-14,7.83,0.3,,,21.7,,22125242
SYR,Asia,Syria,2021-11-15,7.83,0.3,4.02,3.31,21.7,,22125242
SYR,Asia,Syria,2021-11-16,7.83,0.3,,,21.7,,22125242
SYR,Asia,Syria,2021-11-17,7.83,0.3,,,21.7,,22125242
SYR,Asia,Syria,2021-11-18,7.83,0.3,,,21.7,,22125242
SYR,Asia,Syria,2021-11-19,7.83,0.3,,,21.7,,22125242
